{,id,lat,lon,tags{,operator,brand,source:date,},}
,4954,44.773415575438655,8.76432172883608,,So.Ge.Di Di Ratti Francesco & C. S.A.S.,Ratti,2018-04-12,,
,35360,44.76953108240272,8.745956048369408,,G&G Snc Di Grillo Marco & C.,Repsol,2018-04-12,,
,36381,44.75834479086821,8.807520121335983,,Nuova R.O.P. Di Rosa Romolo & C. S.N.C.,Retitalia,2018-04-12,,
,13168,44.76926639496404,8.788749352097511,,Pelizza Massimo,Total Erg,2018-04-12,,
,17109,45.06904222756787,8.493894785642624,,Ge.Ma. Di Daga Giovanna,Agip Eni,2018-04-12,,
,38067,45.07534193410377,8.510706421220675,,Nuova Sidap  S.R.L.,Tamoil,2018-04-12,,
,23131,45.07372869026294,8.509563236770646,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,20414,45.055733070842756,8.512168675661087,,Brixia Finanziaria S.R.L.,Retitalia,2018-04-12,,
,10563,44.651351531263764,8.654593974351883,,Pasqua Aldo,Total Erg,2018-04-12,,
,35057,44.638012280860046,8.649108186364174,,Dimax Di Max Marco,Agip Eni,2018-04-12,,
,39627,44.63059895042184,8.64492260083307,,L'Oasi  S.A.S. Di Barone Salvatore & C.,Agip Eni,2018-04-12,,
,18146,44.62263817866465,8.62450595563223,,Alloisio Fratelli Di Alloisio Gian Lorenzo E Vania S.N.C.,Esso,2018-04-12,,
,15017,44.65269749917658,8.655112981796265,,Rosso Giacinto,Api-Ip,2018-04-12,,
,11453,44.63157858375239,8.644725305557245,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11246,44.860808819371464,8.493230938911438,,Autoequipe Di Pongoli Gabriele,Q8,2018-04-12,,
,20499,45.107547243303,8.361368179321289,,Meneghetti Alessandro,Tamoil,2018-04-12,,
,26988,45.05781802928634,8.610180616378784,,Com.Pet Valenza S.R.L.,Pompe Bianche,2018-04-12,,
,13830,44.94360462136133,8.915041834115982,,Becojl Srl,Kerotris,2018-04-12,,
,17787,44.962960666775,8.93490694463253,,Scapolan Paolo,Esso,2018-04-12,,
,38948,44.79556449396139,8.777571246027946,,Fuel Service S.N.C. Di Meloni Fabrizio & C.,Agip Eni,2018-04-12,,
,36527,44.78765937982201,8.78802515566349,,New Truck S.R.L.,Keropetrol,2018-04-12,,
,36678,44.78765833282297,8.788021802902222,,New Truck S.R.L.,Pompe Bianche,2018-04-12,,
,7194,44.903752839393675,8.364530503749847,,Ponassi S.N.C. Di Ponassi Massimigliano & C.,Esso,2018-04-12,,
,25988,44.704961906334034,8.546451330184937,,Full And Drive S.A.S. Di Navone Andrea Vincenzo  Peretta Franco & C.,Esso,2018-04-12,,
,28336,44.96851808971861,8.81326812648922,,Pensa Stefano,Europam,2018-04-12,,
,11127,44.98298487922724,8.812637999999993,,Lamanna Maurizio,Esso,2018-04-12,,
,35696,45.101768810146574,8.418609872460365,,Iacocarburanti Di Iacomino Luigi,Api-Ip,2018-04-12,,
,32320,45.01416773076601,8.549793362617493,,New Truck S.R.L.,Pompe Bianche,2018-04-12,,
,28443,44.789839273760606,9.054638743400574,,Zambruno Monica E Ilaria Snc,Tamoil,2018-04-12,,
,35322,44.74233544215581,8.846148625016212,,Eredi Campidonico - S.P.A.,Total Erg,2018-04-12,,
,10406,44.73203183543974,8.837599754333496,,Blu Di Manno Concetta & C. S.A.S.,Agip Eni,2018-04-12,,
,7300,44.73516279878055,8.83349597454071,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,8341,44.727302135823535,8.854205300663807,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,32172,44.785542896759246,8.571126636735926,,Dis-Car Di Sarra Paolo & C. S.N.C.,Api-Ip,2018-04-12,,
,7358,44.67660882375854,8.669478808737153,,Setnicka Marco,Q8,2018-04-12,,
,28723,44.541564656064445,8.334509879350662,,Garbarino Walter,Retitalia,2018-04-12,,
,30281,44.713546704685776,8.53238046169281,,Bragas S.R.L.,Pompe Bianche,2018-04-12,,
,10524,44.713560428270846,8.532321453094482,,Centro Calor S.R.L.,Pompe Bianche,2018-04-12,,
,25111,44.67548497218664,8.420496060161554,,Beccaria S.R.L. - Societa' A Responsabilita' Limitata,Q8,2018-04-12,,
,11151,45.09597540206321,8.547391444444656,,Rizzato Marco,Tamoil,2018-04-12,,
,6819,44.89986106169106,8.86414540082194,,Vergagni Roberto,Agip Eni,2018-04-12,,
,35124,44.9008016275079,8.839197009801865,,Pampuri Emiliano,Agip Eni,2018-04-12,,
,31896,44.90851541929579,8.879725858569145,,Gestioni Innovative Italia S.R.L.,Agip Eni,2018-04-12,,
,4955,44.85793412195657,8.877018408563572,,So.Ge.Di Di Ratti Francesco & C. S.A.S.,Ratti,2018-04-12,,
,29685,44.90790059861815,8.866466034393284,,So.Ge.Di Di Ratti Francesco & C. S.A.S.,Ratti,2018-04-12,,
,4953,44.906624802429405,8.869979186508203,,So.Ge.Di Di Ratti Francesco & C. S.A.S.,Agip Eni,2018-04-12,,
,11406,44.87351921079925,8.82974088191986,,Gemme Roberto,Q8,2018-04-12,,
,10308,44.905397655307105,8.886753916740417,,Gravante Ferdinando,Pompe Bianche,2018-04-12,,
,34697,44.870018228819866,8.859038650989532,,Rome S.N.C. Di Ali A.  Iqbal N. E Rome I.,Pompe Bianche,2018-04-12,,
,25836,44.88212990723867,8.858408331871033,,Sartor Fiorenzo,Esso,2018-04-12,,
,4968,44.893791749730894,8.840574324131012,,Fracchetta Sandrino,Retitalia,2018-04-12,,
,38791,44.90128830396944,8.868795612303188,,Stazione Di Servizio Agip Di Di Carmine Luigi,Agip Eni,2018-04-12,,
,7428,44.87341352692213,8.857045769691467,,Persetti Armano Giovanna,Tamoil,2018-04-12,,
,15040,44.894972852599714,8.84736567735672,,Vacchelli Giacomo Gaetano,Api-Ip,2018-04-12,,
,10077,44.88125189681481,8.858195388509444,,Gestioni Europa - Societa' Per Azioni,Total Erg,2018-04-12,,
,7108,44.882598145758294,8.855548671842712,,S.S.C. Societa' Sviluppo Commerciale S.R.L. In Sigla S.S.C. S. R.L.,Carrefour,2018-04-12,,
,28675,44.90083720384995,8.872435601555253,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,23835,44.88950890894893,8.859420260118895,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,3798,44.93516582629164,8.883669263274442,,Cogi Di Corbetta Gigi E C. S.A.S.,Q8,2018-04-12,,
,4638,44.894981103976484,8.848331958969084,,Nuova Sidap  S.R.L.,Esso,2018-04-12,,
,3529,44.93520705640997,8.885573744773865,,Vipa Oil S.N.C. Dei F.Lli Verdona Paolo E Fabio & C.,Agip Eni,2018-04-12,,
,30461,44.895540404140895,8.853861317038536,,El.Pa. S.N.C. Di Tiribello Paolo E Prina Elena,Total Erg,2018-04-12,,
,16328,45.007996982375445,8.63699197769165,,Aci-Servizi Alessandria S.R.L.,Api-Ip,2018-04-12,,
,38931,45.00453472348812,8.634726852178574,,Grigoletto Fabrizio  Distributore Eni,Agip Eni,2018-04-12,,
,40913,44.99671757738247,8.639141262565545,,Ri.Al. S.A.S. Di Lo Torto Michele E C.,Esso,2018-04-12,,
,17209,45.02207081860988,8.630206881739014,,Cabona Ezio Alessandro,Api-Ip,2018-04-12,,
,27635,45.00447953654912,8.66182655096054,,Gestioni Innovative Italia S.R.L.,Agip Eni,2018-04-12,,
,30940,45.01090058983014,8.646784722805023,,Capellino Sara,Tamoil,2018-04-12,,
,6408,45.00364801777708,8.638562820237667,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,33888,45.009383160870186,8.39396403256228,,Emmepi Di Pregnolato Michela,Tamoil,2018-04-12,,
,29320,44.70632019324717,8.8926107341955,,New Truck S.R.L.,Pompe Bianche,2018-04-12,,
,27342,45.1798807869523,8.472290933132172,,Demichelis Luisa,Pompe Bianche,2018-04-12,,
,7297,45.166926910748316,8.465003093254154,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,36908,43.55162136626106,13.392385616898537,,Gabbianelli Stefano,Agip Eni,2018-04-12,,
,38962,43.57209089682786,13.516402244567871,,Unione Petroli S.R.L.,Pompe Bianche,2018-04-12,,
,38963,43.57165974075981,13.515661764942934,,Unione Petroli S.R.L.,Pompe Bianche,2018-04-12,,
,39032,43.60205233222566,13.47883053123951,,Unione Petroli S.R.L.,Pompe Bianche,2018-04-12,,
,16008,43.61378154161841,13.498352534897322,,Metano 96 Srl,Agip Eni,2018-04-12,,
,40994,43.55889904352929,13.525267615914345,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,6605,43.59345925982531,13.520997881089784,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,19939,43.59339831242091,13.519966900348663,,Interpetrol - S.R.L.,Interpetrol,2018-04-12,,
,40051,43.5611884920966,13.510467857122421,,Impianti Distribuzione Petroli - S.R.L.,Q8,2018-04-12,,
,31994,43.61303802837313,13.502974435687065,,Mar.Fi. S.R.L.,Esso,2018-04-12,,
,40675,43.55160105605795,13.517680224536889,,Impianti Distribuzione Petroli - S.R.L.,Pompe Bianche,2018-04-12,,
,40676,43.596484237136124,13.513328433036804,,Impianti Distribuzione Petroli - S.R.L.,Pompe Bianche,2018-04-12,,
,7578,43.60426212163649,13.505712302516145,,Petrolifera Adriatica S.P.A.,Retitalia,2018-04-12,,
,7814,43.59882645054104,13.508795499801636,,Petrolifera Adriatica S.P.A.,Retitalia,2018-04-12,,
,5729,43.580498887058454,13.496508300304413,,Bartolucci Sauro,Api-Ip,2018-04-12,,
,29527,43.606018154304294,13.49353976547718,,Malvasi E Castellucci Di Malvasi Antonio & C. S.A.S.,Agip Eni,2018-04-12,,
,35814,43.55578250425481,13.510497014294401,,Esso Dany Di Ferrato Daniele,Esso,2018-04-12,,
,40499,43.550612257804836,13.512749075889587,,Penta Petroli Srl,Pompe Bianche,2018-04-12,,
,11358,43.614247037393355,13.524497510381252,,Fattori Daniele,Pompe Bianche,2018-04-12,,
,13934,43.57113732129531,13.524411991238594,,Il Conero Di Maccioni Mauro & C. S.A.S.,Agip Eni,2018-04-12,,
,8483,43.59969120892457,13.508535325527191,,Giangiacomi Danilo,Api-Ip,2018-04-12,,
,19748,43.594396020077,13.46142366528511,,M.G.M. Di Falcetta E C. S.N.C.,Pompe Bianche,2018-04-12,,
,14877,43.61444534979911,13.43777060508728,,Carbupan - S.R.L.,Agip Eni,2018-04-12,,
,36954,43.5729600716946,13.424956188033775,,Freddara Learco,Pompe Bianche,2018-04-12,,
,7151,43.582853768814815,13.499753773212433,,Petrolsanzio Srl,Agip Eni,2018-04-12,,
,9515,43.610004805614295,13.481850028038025,,La Marina Dorica - S.P.A.,Api-Ip,2018-04-12,,
,25202,43.57793561401694,13.49945068359375,,Gestioni Innovative Italia S.R.L.,Agip Eni,2018-04-12,,
,40677,43.61620139692351,13.52166473865509,,Impianti Distribuzione Petroli - S.R.L.,Q8,2018-04-12,,
,19813,43.58670104327577,13.524318784475327,,Ro.Ma. - S.R.L.,Esso,2018-04-12,,
,19708,43.59871298389587,13.50843614907376,,Brinchi Leonardo,Agip Eni,2018-04-12,,
,31576,43.600632405655006,13.543618029430377,,Cesanelli Fabrizio,Api-Ip,2018-04-12,,
,4317,43.5540584363206,13.51595163345337,,Auchan S.P.A.,Auchan,2018-04-12,,
,31587,43.60016942353077,13.449805676937103,,Brinchi Leonardo,Esso,2018-04-12,,
,25535,43.60012649389328,13.504981302922033,,Simonetti Mario S.R.L.,Simonetti Petroli,2018-04-12,,
,37537,43.552890474115785,13.460607496432658,,Simonetti Mario S.R.L.,Pompe Bianche,2018-04-12,,
,12294,43.577187167836506,13.514938677246164,,Socci Stefano,Total Erg,2018-04-12,,
,5208,43.582845997079325,13.499767184257507,,Metano Senigallia S.R.L.,Agip Eni,2018-04-12,,
,30459,43.60966293884717,13.455928440861499,,Luconi Federico,Total Erg,2018-04-12,,
,34244,43.57785227377466,13.507664902481451,,Socci Stefano,Total Erg,2018-04-12,,
,17708,43.542583305025595,13.509275615215302,,Varen Di Cupido Cristiana  &  C. S.N.C.,Esso,2018-04-12,,
,6291,43.53390770794811,12.978195548057556,,Marinelli Gigliola,Q8,2018-04-12,,
,10960,43.5043847269517,12.948313057422638,,A.S.I.A. Di Calcatelli I. E Morico S. S.A.S.,Tamoil,2018-04-12,,
,20067,43.57841839999998,13.027545705487796,,Pe.Do. Di Perini E Dorazi S.N.C.,Api-Ip,2018-04-12,,
,38051,43.52916176294225,13.55119451880455,,T.D.M. S.R.L.,Tamoil,2018-04-12,,
,30671,43.49974629242214,13.561739886999476,,Lavaggio Camerano Est Di Bufarini Fabrizio,Pompe Bianche,2018-04-12,,
,7106,43.52479408275744,13.523338531599393,,S.S.C. Societa' Sviluppo Commerciale S.R.L. In Sigla S.S.C. S. R.L.,Carrefour,2018-04-12,,
,6601,43.51912047066237,13.528831815344233,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,22183,43.52314522056178,13.557693830688436,,Ragni Morgan,Tamoil,2018-04-12,,
,13690,43.523027178095035,13.522822111845016,,Lucarelli Fabrizio E Marchetti Maurizio & C. S.N.C.,Agip Eni,2018-04-12,,
,20554,43.5320539629294,13.525816181614687,,Eredi Di Traversa Ferdinando Di Traversa Ivo & C. - S.N.C.,Q8,2018-04-12,,
,19827,43.527113221073485,13.556326614749878,,Ramazzotti S.A.S. Di Ramazzotti Sergio & C.,Pompe Bianche,2018-04-12,,
,18699,43.52565365905879,13.53114366531372,,Petraccini Fabio,Api-Ip,2018-04-12,,
,23429,43.585588428382366,13.34150566745916,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,30467,43.503998926784924,13.149234027151806,,Fermana Carburanti S.R.L.,Tamoil,2018-04-12,,
,38964,43.45184076240452,13.588296175003052,,Unione Petroli S.R.L.,Pompe Bianche,2018-04-12,,
,30816,43.49373236981601,13.5536527633667,,Goldengas - Societa' Per Azioni,Total Erg,2018-04-12,,
,32635,43.46405548278741,13.554379883432375,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,6602,43.44618279467819,13.553947845368953,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,34343,43.45177747974301,13.53486254811287,,Marini Sauro,Api-Ip,2018-04-12,,
,6365,43.45496162349693,13.596374803704862,,Sma S.P.A.,Pompe Bianche,2018-04-12,,
,25618,43.4704503741995,13.569800296170115,,Simonetti Mario S.R.L.,Simonetti Petroli,2018-04-12,,
,38839,43.461978563740395,13.55013269931078,,Giampieri Lorenzo,Total Erg,2018-04-12,,
,4601,43.51606452799004,13.12720449685105,,Petrolgas - S.R.L.,Pompe Bianche,2018-04-12,,
,25742,43.49710397113806,13.104385435581207,,Scuppa Roberto,Esso,2018-04-12,,
,31106,43.32274639861006,12.986938878893852,,Quad'S Time Societa' A Responsabilita' Limitata Semplificata Conu Nico Socio,Esso,2018-04-12,,
,5476,43.61066892743474,13.329047910051258,,Eni Fuel S.P.A.,Agip Eni,2018-04-12,,
,15985,43.59738584831663,13.348557547265614,,Metano 96 Srl,Agip Eni,2018-04-12,,
,3546,43.62614179921585,13.334155568122924,,Nuova Sidap Srl,Api-Ip,2018-04-12,,
,6363,43.61111837095064,13.326292634010315,,Sma S.P.A.,Pompe Bianche,2018-04-12,,
,26483,43.60181663335328,13.322510117067623,,Simonetti Mario S.R.L.,Simonetti Petroli,2018-04-12,,
,16371,43.606821495284485,13.329245075583458,,Tilio Tiziano & C. - S.N.C.,Total Erg,2018-04-12,,
,37961,43.646226767507684,13.080100106162718,,All Service Point S.R.L.,Tamoil,2018-04-12,,
,26815,43.63699481440317,13.060870887696865,,De.Mas. Di Santini Thomas E Devid - S.N.C.,Simonetti Petroli,2018-04-12,,
,39797,43.64265756469011,13.05730941237266,,Mancini Roberto,Agip Eni,2018-04-12,,
,26094,43.479082164193365,13.175641000270844,,Frontalini Marco,Api-Ip,2018-04-12,,
,25743,43.44561894761651,13.113791417786388,,Scuppa Roberto,Esso,2018-04-12,,
,35369,43.44559882894132,13.092338293790817,,Sparapani S.N.C. Di Sparapani Giuseppe & C,Pompe Bianche,2018-04-12,,
,33009,43.34111351000683,12.913042182000709,,Campioni Giuseppe,Agip Eni,2018-04-12,,
,8443,43.344401278396546,12.980791926383972,,Goldengas - Societa' Per Azioni,Api-Ip,2018-04-12,,
,5153,43.345720658429215,12.942873537540436,,Bieffe S.A.S. Distributore Metano Di Fratoni Mariano E C.,Pompe Bianche,2018-04-12,,
,33644,43.330332221027724,12.89917767047882,,Petrolifera Adriatica S.P.A.,Retitalia,2018-04-12,,
,37232,43.34031129134895,12.898927554488182,,Petrolifera Adriatica S.P.A.,Retitalia,2018-04-12,,
,25597,43.41940155787122,13.039698246256194,,Serini Antonio,Pompe Bianche,2018-04-12,,
,10341,43.33770406589705,12.900298833847046,,Enerpetroli S.R.L.,Esso,2018-04-12,,
,40690,43.34378839289287,12.892035618424416,,Altarocca Mauro,Agip Eni,2018-04-12,,
,38142,43.343371394836936,12.916761722090087,,Esso Stazione Servizio Di Tozzi Tiziano,Esso,2018-04-12,,
,6608,43.35041998076409,12.927858166270425,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,6208,43.34441220177815,12.975014448165894,,Fatygrill Di Elaboudi Fatima,Agip Eni,2018-04-12,,
,13382,43.342271952451576,12.91431337594986,,F.Lli Silvestrini S.N.C. Di Silvestrini Fabrizio E Silvestrini Massimo,Total Erg,2018-04-12,,
,34690,43.336919905784065,12.908217755190663,,Fa.Do. S.N.C. Di Montanari Andrea & Paleco Alessandro.,Api-Ip,2018-04-12,,
,34849,43.34629238120224,12.942298147290785,,Gentili S.N.C. Di Gentili Simone E Gentili Luigi,Pompe Bianche,2018-04-12,,
,15984,43.34590713260119,12.860065698623657,,Natural Gas S.R.L.,Natural Gas,2018-04-12,,
,21723,43.22619365267606,12.86339943093094,,P.A.R.Di Paolini Anna E Roberta S.N.C.,Pompe Bianche,2018-04-12,,
,34551,43.34399984103207,12.904701679944992,,Euro Etnic Di Dumitrescu Ileana Alina,Q8,2018-04-12,,
,14664,43.34581974740703,12.860044240951538,,S.A.C.A.T. - Societa' Autonoma Carburanti Ed Affini Ternana S.R.L.,Pompe Bianche,2018-04-12,,
,4062,43.32389016005815,12.893751067089852,,Cros S.N.C. Di Rossi Domenico E Crocetti Luca,Total Erg,2018-04-12,,
,4996,43.643507609566875,13.363122045993805,,Malvasi E Castellucci Di Malvasi Antonio & C. S.A.S.,Agip Eni,2018-04-12,,
,41070,43.62085648943621,13.378848999999946,,T.D.M. S.R.L.,Tamoil,2018-04-12,,
,38884,43.62878700492291,13.400515056483528,,Unione Petroli S.R.L.,Pompe Bianche,2018-04-12,,
,17968,43.62600406376138,13.406925201416016,,Angalone Ciro,Api-Ip,2018-04-12,,
,13978,43.61898291647042,13.381632465081793,,Gattini Massimo,Total Erg,2018-04-12,,
,7489,43.61573476685612,13.394903540611267,,Bbp Di Borgnolo Loredana & C. S.N.C.,Esso,2018-04-12,,
,22020,43.61661488630719,13.372151011778215,,Carburanti Rizzuto E Guidi S.N.C. Di Rizzuto Ferdinando,Esso,2018-04-12,,
,34561,43.62064750293763,13.419292196631432,,Med Oil - Societa' A Responsabilita' Limitata,Total Erg,2018-04-12,,
,3717,43.62777215962825,13.335071871528953,,Carbupan - S.R.L.,Agip Eni,2018-04-12,,
,32479,43.60088053144947,13.357628314294402,,Bulai A. Di Dorcu Cristian Ionut & C. Snc,Esso,2018-04-12,,
,22293,43.62265727866362,13.414276442956862,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,32355,43.612424171913,13.376035541296005,,Goldengas - Societa' Per Azioni,Agip Eni,2018-04-12,,
,38617,43.61493898230711,13.394765406847,,Goldengas - Societa' Per Azioni,Agip Eni,2018-04-12,,
,19754,43.64004053970042,13.368518650531769,,F.M.C. Di Carletti Fabio & C. S.N.C.,Pompe Bianche,2018-04-12,,
,5358,43.637493347910485,13.376109038687104,,Zetapi Di Zannini S. & Panni E. S.N.C.,Api-Ip,2018-04-12,,
,5356,43.613480167679505,13.378501569128388,,Zetapi Di Zannini S. & Panni E. S.N.C.,Api-Ip,2018-04-12,,
,27567,43.60443269223151,13.363383474931652,,S. Sanzio S.R.L.,Pompe Bianche,2018-04-12,,
,5374,43.633669122376354,13.386601840353364,,Schiaroli Giuliano & C. - S.N.C.,Agip Eni,2018-04-12,,
,24895,43.647893665117,13.350144177675247,,Shabani Enver Distributore Di Carburanti E Lubrificanti Api,Esso,2018-04-12,,
,32707,43.61718632683586,13.380273265357118,,Simonetti Mario S.R.L.,Api-Ip,2018-04-12,,
,26698,43.438128153737146,13.355235802271864,,Serpentini Sonia,Agip Eni,2018-04-12,,
,26486,43.44015984836374,13.344651176154002,,Simonetti Mario S.R.L.,Simonetti Petroli,2018-04-12,,
,16294,43.43866362097183,12.902426956764202,,G.M. Di Mancinelli Luciano E C. S.A.S.,Agip Eni,2018-04-12,,
,16820,43.40696634688502,12.938133615938568,,Garofoli Davide E C. S.A.S.,Api-Ip,2018-04-12,,
,14725,43.506380351418194,13.215184807777405,,Esina Oil Di Spadini Attilio E Buselli Cristiano S.N.C.,Pompe Bianche,2018-04-12,,
,19287,43.57665082748944,13.32518219947815,,S.A.B. Di Serrani Liduino E C. - S.N.C.,Esso,2018-04-12,,
,35347,43.5472453952479,13.273318335413933,,Petrolifera Adriatica S.P.A.,Retitalia,2018-04-12,,
,10031,43.5210284296023,13.249891658464207,,Consorzio Agrario Provinciale Di Ancona Societa' Cooperativa,Pompe Bianche,2018-04-12,,
,32777,43.534733677570514,13.2574705594551,,Fast Service Di Romagnoli Doriano E Pirani Patrizia - S.N.C.,Agip Eni,2018-04-12,,
,18949,43.53051926831592,13.252770465081767,,Freddi Roberto,Esso,2018-04-12,,
,14499,43.51551586143457,13.25447273016357,,Il Quadrato - Societa Cooperativa A Responsabilita  Limitata,Pompe Bianche,2018-04-12,,
,32713,43.52104165220336,13.230882390213083,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,14407,43.488544234669526,13.218368589878082,,Jesi  1  S.R.L.,Total Erg,2018-04-12,,
,34670,43.511354600082555,13.229409502971635,,L.M. Di Montesi Luciano & Bellagamba Massimo S.N.C.,Agip Eni,2018-04-12,,
,41088,43.53628773554492,13.209673090429646,,Italplast Srl,Oil One,2018-04-12,,
,18628,43.52411706975128,13.236207962036133,,Cfc Oil S.R.L.,Pompe Bianche,2018-04-12,,
,12874,43.559181202986466,13.288211431796299,,Francioni Gino,Q8,2018-04-12,,
,23957,43.522121653863096,13.240531086921692,,Stazione Di Servizio Di Bastianelli Marina,Esso,2018-04-12,,
,8209,43.56755005516554,13.307297229766845,,Consorzio Autotrasportatori Marchigiani - C.A.M. - Societa' Coope Rativa Consortile  In Sigla  C.A.M. Soc. Coop. Cons.,Pompe Bianche,2018-04-12,,
,40765,43.51396892583735,13.254521056051771,,Simonetti Mario S.R.L.,Api-Ip,2018-04-12,,
,23463,43.50121134680422,13.269006205032383,,Stazione Di Servizio Pit Stop Di Raffaelli Ivano & C. S.N.C.,Agip Eni,2018-04-12,,
,4423,43.50595775597102,13.190446217790964,,Stazione Di Servizio Di Bastianelli Marina,Pompe Bianche,2018-04-12,,
,34831,43.535386658584905,13.26470658079245,,Stop ' N '  Go S.A.S. Di Sabbatini Stefania E C.,Pompe Bianche,2018-04-12,,
,14497,43.52636533673229,13.25541603569036,,Mazzarini Primo,Total Erg,2018-04-12,,
,34661,43.532938943922325,13.255215436220169,,Group Girardi Service Di Antignano Antonio & C. S.A.S.,Total Erg,2018-04-12,,
,4419,43.436824177195426,13.643560409545898,,Al.Ga.Sa. S.N.C. Di Scopini Almo & C.,Agip Eni,2018-04-12,,
,16921,43.4434426758687,13.618723154067993,,Bartolacci Renato,Agip Eni,2018-04-12,,
,19005,43.44670297084552,13.608900904655457,,T.S. Di Testasecca Carlo & C. - S.N.C.,Agip Eni,2018-04-12,,
,12692,43.440810475993025,13.62305760383606,,Patarca Di Patarca Mirko & C. Sas,Esso,2018-04-12,,
,16447,43.434585128429305,13.645456731319427,,Metano Loreto - S.A.S. Di Buldorini Pietro & C.,Natural Gas,2018-04-12,,
,14663,43.43055712524201,13.63601803779602,,Pesaresi Massimo,Api-Ip,2018-04-12,,
,39030,43.50279505515921,13.139782506186293,,Stazione Di Servizio Eni Di Rossi Giacomo,Agip Eni,2018-04-12,,
,17104,43.46547341275565,13.056532144546509,,Route 76 S.R.L.,Interpetrol,2018-04-12,,
,4602,43.45936936526418,13.051340728998184,,S.A.M. - Societa' Autotrazione Metano Di Brunetti Antonio & C. S.A.S.,Pompe Bianche,2018-04-12,,
,19941,43.55677667283007,13.281522542238235,,Interpetrol - S.R.L.,Interpetrol,2018-04-12,,
,9011,43.487701309574796,13.189635974987823,,La Cesola S.N.C. Di Ciarmatori Rossano E C.,Q8,2018-04-12,,
