ref:mise,fuel:lpg,fuel:cng,operator,brand,lat,lon
11926,,,Servizi & Gestioni Italia S.R.L.,Q8,45.89339,8.66972
28294,,,Mazzucchelli Giancarlo,Total Erg,45.89261,8.66982
24793,,,Cassani S.A.S. di Farano Marica & C.,Tamoil,45.8527,8.70312
39365,,,Hekuran Pashollari S.A.S. di Hekuran Pashollari & C.,Total Erg,45.86768,8.67009
27987,yes,,Belloni Massimiliano,Esso,45.77687,8.67974
34194,,,Milana Diego,,45.78197,8.67972
16459,,,De Romeri Albino,Q8,45.77803,8.67924
40393,,,Stazione di Servizio Fina - Officina Meccanica di Caturano Franc Esco,Oll,45.84168,8.73741
13857,,,Alessandro Gallivanone,Agip Eni,45.76242,8.76643
6549,,,Servizi & Gestioni Italia S.R.L.,Q8,45.93383,8.80556
7939,,,B. & B. S.N.C. di Bellotti Simone e Alessandro,Q8,45.90627,8.72339
41407,,,Thm Società Cooperativa,Q8,45.90623,8.72331
37286,,,Autosalone Internazionale S.N.C. di Maran Eugenio e Massimo,Esso,45.90415,8.73162
37928,,,Bdm S.N.C. dei f.lli Biasatti Massimiliano e Davide,Total Erg,45.76554,8.76968
36188,,,Gaia S.A.S. di Gaiarin Davide & C.,Total Erg,45.66553,8.86779
15611,,,Baggio Antonio & C. S.A.S.,Api-Ip,45.66598,8.86787
28558,,,Aspesi Rosaldo,Total Erg,45.60965,8.77152
28790,,,Ellepi Service di Luca Pulvirenti,Agip Eni,45.65281,8.79281
13102,,,Luraghi Renato,Api-Ip,45.66626,8.79568
13847,,,Dal Zuffo Fabio Pietro,Agip Eni,45.65565,8.78228
31634,,,Gavazzi Marco,,45.65476,8.78286
10555,,,Bromar S.N.C. di Broccolo Sonia e C.,Q8,45.64493,8.79297
10817,,,C.R. S.N.C. di Candiani Simone & Ravasi Paolo,Agip Eni,45.64576,8.79331
17205,,,Lo Turco Bruno,,45.6589,8.78297
28889,,yes,Cozzi Andrea,Agip Eni,45.67431,8.7973
42609,,,Ellepi Service di Luca Pulvirenti,Agip Eni,45.65564,8.78223
40509,,,Busellato Massimo,Agip Eni,45.65049,8.80748
34446,,,Gavazzi Marco,Esso,45.64854,8.78462
24620,,,Ip Services S.R.L.,Api-Ip,45.66113,8.78306
31851,,,Servizi & Gestioni Italia S.R.L.,Q8,45.65344,8.78594
38380,,,Gestioni Europa - Società Per Azioni,Total Erg,45.66804,8.79567
6458,,,Servizi & Gestioni Italia S.R.L.,Q8,45.65553,8.78288
10130,,,Gestioni Europa - Società Per Azioni,Total Erg,45.65067,8.79481
37307,,yes,"Azienda Multiservizi Comunali S.p.A., in Breve Amsc S.p.A.",Agip Eni,45.64172,8.80835
33495,yes,,Cattaneo Alessandra,,45.67953,8.77789
41799,yes,,Prealpina Distribuzione Carburanti S.R.L.,,45.67986,8.7778
41800,,,Prealpina Distribuzione Carburanti S.R.L.,,45.66904,8.77402
14145,,,Salmini Pietro,Api-Ip,45.65921,8.77332
40320,,,Gava S.N.C. di Gavazzi Marco e Alessandro,,45.66487,8.77847
34333,,,Sommese Carburante S.R.L.,Retitalia,45.65514,8.80161
13312,,,Stazione di Servizio Esso di Rocco Cristiano,Esso,45.67377,8.79675
16415,,,Redi Giovanni,Esso,45.66186,8.80255
4135,yes,,Vargas S.R.L.,,45.64914,8.81669
15081,,,Cattaneo Alessandra,Total Erg,45.66906,8.77392
10815,,,Cavassi Luciano,Total Erg,45.83467,8.73167
42121,,yes,S.S.C. Società Sviluppo Commerciale S.R.L. in sigla S.S.C. S. R.L.,Carrefour,45.8396,8.70606
17091,,,Rodili Auto S.N.C. di Rodili Marco & Emanuele,Api-Ip,45.82517,8.74323
33134,,,Semeraro Liviano,Esso,45.85087,8.70654
30784,,,Crosta Maria Antonia,Tam service,45.84104,8.72161
35423,,,Meg di Maria Elisa Giordano,Tamoil,45.77871,8.8254
25984,,,Gaf Oil di Frunzo Adriano & C. S.N.C.,Total Erg,45.77634,8.8445
31607,,,Progetto e Sviluppo S.R.L.,Retitalia,45.88066,8.67199
38725,,,Alberti Luigi e C. S.R.L.,Api-Ip,45.64318,8.9956
40812,yes,yes,Metangas S.R.L.,,45.63445,9.01266
13516,,,Ferrari Gian Franco S.N.C. di Rodolfo & Gabriele Ferrari,,45.69505,8.67404
15743,,,Bosatelli Tiziano,Total Erg,45.65982,8.89349
19217,,,Fumagalli & Morandi S.N.C di Fumagalli Antonella & C.,Esso,45.65115,8.89648
4003,,,Canavesi Sara,Total Erg,45.63695,8.90081
37667,yes,,Arpi S.A.S. di Arru Melissa & C.,Total Erg,45.65224,8.90462
37679,,,Evalto Fortunato,Api-Ip,45.84897,8.8392
10324,,,Masini Franco,Agip Eni,45.81431,8.61253
29438,,,Turri Veronica,KEROPETROL,45.70695,8.79582
14100,,,Mezzanotte Guido,Q8,45.90816,8.62321
41933,,,Ambrogio Moro S.p.A.,Q8,45.89109,8.63423
12844,,,F.Lli Carminati S.A.S. di Carminati Marco e Mauro,Esso,45.90905,8.62151
7787,,,Staz. di Serv. Fina A. Brusatori di Pasquato Franco,,45.5851,8.76099
20076,yes,yes,Distributore Malpensa S.N.C. di La Rocca Angelo & Pozzi Giuseppe,Api-Ip,45.5882,8.73143
28500,,,Deda Astrit,Agip Eni,45.58628,8.72825
10115,,,Gestioni Europa - Società Per Azioni,Total Erg,45.59395,8.77067
17447,,,Petrol S.R.L.,,45.59725,8.71307
11917,,,Servizi & Gestioni Italia S.R.L.,Q8,45.99822,8.73489
9200,,,Ruiu Giovanni,Total Erg,45.99747,8.73414
40538,,,Gasoline di Belgiovine Claudio & C. S.A.S.,Agip Eni,45.79533,8.88459
8198,,,Macchi S.N.C. di Franca e Claudio Macchi,Esso,45.79047,8.89071
42046,,,Petrol di Marco Marchese & C. S.N.C.,Agip Eni,45.79533,8.8846
35317,,,De Rosa Simone,Tamoil,45.79416,8.88604
8738,,,Area di Servizio Sodin di Paronzini Ettorino,,45.94359,8.83085
11928,,,Servizi & Gestioni Italia S.R.L.,Q8,45.63074,8.9108
41798,,,Prealpina Distribuzione Carburanti S.R.L.,,45.63164,8.89831
37637,,,Bianchi Alessio & C. S.A.S.,Agip Eni,45.95628,8.76208
9892,,,Missiaglia Bortolo,Api-Ip,45.76866,8.82742
7166,,,Vinci S.A.S. di Vinci Salvatore & C.,Agip Eni,45.63159,8.85865
36963,,yes,Metano Legnano S.N.C. di Cirignano Claudio & C.,GasAuto,45.63964,8.88425
29418,,,Ambrogio Moro S.p.A.,Moro,45.62942,8.88607
27295,,,Ip Services S.R.L.,Api-Ip,45.63572,8.85911
14944,,,Raimondi Mauro,Agip Eni,45.63324,8.88817
34089,,,Sommese Carburante S.R.L.,Retitalia,45.6389,8.88465
7798,,,Aliprandi Sergio S.N.C. di Aliprandi Sergio e C.,Agip Eni,45.60036,9.02753
37516,,,Phoenix S.A.S. di Arbolino Sharon & C.,Tamoil,45.59606,9.02285
40927,,,Morandi Stefano,Total Erg,45.96107,8.67945
11102,,,Scalco Massimo Costante,Agip Eni,45.63175,8.74887
16269,,,Brusamolin Catia,Esso,45.62815,8.78028
20637,,,Mcr S.N.C. di Martella Francesco e C.,Q8,45.61241,9.03115
13898,,,D. & V. S.N.C. di Valenti Morgan e Curro' Stefano,Agip Eni,45.63058,9.0379
19040,,,Mope S.N.C. di Fuscaldo G. e Paticella F.,Agip Eni,45.62424,9.04612
18496,,,Labruna Ruben,Agip Eni,45.63661,9.03357
17547,,,Morganti Alessandro,Esso,45.61231,9.03503
37734,yes,yes,Var8 S.A.S. di Varotto Emanuele & C.,,45.6118,9.02998
33505,,yes,Motorclima S.R.L.,Eco Fuel,45.61206,9.04376
23529,,,Gestioni Europa - Società Per Azioni,Total Erg,45.61628,9.01971
11921,,,Servizi & Gestioni Italia S.R.L.,Q8,45.61767,9.03108
23188,,,Sprocati Stefano,KEROPETROL,45.63145,9.03912
35625,,,Autoservice di Chiacchia Mario & C. S.N.C.,Total Erg,45.61398,9.0388
29444,,,Zappia Luca,Agip Eni,45.62485,9.0263
35643,,,Totalerg di Chiacchia Mario,Total Erg,45.63145,9.01784
35642,,,Totalerg di Chiacchia Mario,Total Erg,45.64165,9.03609
12571,,,Zire S.N.C. di Zilio Domenico & C.,,45.62355,9.05088
41959,,,T.D.M. S.R.L.,Tamoil,45.73021,8.6194
13950,,,Antonio Soldi,Total Erg,45.72416,8.64697
39671,yes,,Garage Iozzi Francesco Autofficina Riparazioni Impianti a Gas,GasAuto,45.72262,8.67065
6142,,,Marina di Verbella S.R.L.,,45.72859,8.61473
7313,,,Pavan Sergio,Api-Ip,45.72578,8.63481
34291,,,Vinpe Servizi S.p.A.,Retitalia,45.72257,8.66013
38504,,,Campeggio La Sfinge di Favaron Edoardo & C. S.N.C.,Tamoil,45.73019,8.61941
15594,,,Pagani Ornella,Tamoil,45.71796,8.82141
25837,,,F.Lli Ferruccio S.N.C. di Ferruccio Massimiliano & C.,Total Erg,45.72708,8.81738
26290,,,V3 Garage S.A.S. di Vigano' Paolo & C.,Esso,45.7195,8.81141
10096,,,Gestioni Europa - Società Per Azioni,Total Erg,45.64577,8.86509
7605,,,Tosi Roberto,Agip Eni,45.65741,8.70412
5978,,,Gestioni Europa S.p.A.,Total Erg,45.68147,8.71523
13597,,,Sommese Carburante S.R.L.,Esso,45.68753,8.72026
27030,,,Botta Roberto,Total Erg,45.646,8.7039
36366,,,Rossetti Nicholas,Total Erg,45.63836,8.70508
20941,,,Ballerio Alberto,KEROPETROL,45.74651,8.79074
40586,,,Lira S.N.C. di Chiesa Raffaella,Api-Ip,45.78731,8.69926
14690,,,Semeraro Liviano,Total Erg,45.7855,8.69852
12937,,,A & F Castiglioni S.R.L.,Api-Ip,45.71054,8.90058
40195,,,Pellegrini Stefano,Agip Eni,45.69723,8.92314
36931,,,Cattaneo Andrea Nicola,Retitalia,45.69941,8.91242
40685,,,Luca' S - Bar di Frunzo Gianluca e C. - S.N.C.,Total Erg,45.70969,8.90147
5980,,,Gestioni Europa S.p.A.,Total Erg,45.72467,8.89119
31018,,,Il Distributore di Travedona di Serri Alessandro,Total Erg,45.80375,8.67631
19359,,,Corti Giannino,Total Erg,45.61372,8.99925
23842,yes,,Keropetrol S.p.A.,KEROPETROL,45.61318,8.97948
37577,,,Marreddu di Marreddu Carlo,Tamoil,45.61977,9.01385
8489,,,Achille Lorenzo,Tamoil,45.92923,8.82191
37599,,,Bertoni Iller Luigi Angelo,,45.82527,8.80595
13356,,,Caponigro Antonio,,45.83347,8.84251
16887,,,Berg di Ambrosini Mauro,Total Erg,45.83795,8.81528
11083,,,Carbike di Pinciroli Maurizio & C. S.N.C.,Esso,45.81085,8.83549
11109,,,Di.Esse S.N.C. di Massimo & Stefano Roselli,Agip Eni,45.82537,8.80746
16030,,,Officina Meccanica Brance' Mario,Q8,45.81677,8.84613
10167,,,Teodor Gabriel,Agip Eni,45.82377,8.81722
29924,,,Isella Daniele - Russo Francesco & C. S.N.C.,Esso,45.80456,8.83234
14688,,,Guizzardi Davide,Agip Eni,45.81984,8.83973
13935,,,Tamburini Sergio,Agip Eni,45.80798,8.83695
29781,,,Brixia Finanziaria S.R.L.,Esso,45.82311,8.83587
4402,,,Iperpetroli S.p.A.,Total Erg,45.80634,8.86454
15477,,,Marreddu Stefano,Total Erg,45.8208,8.74721
8279,,,Pedetti Giulio Guido,Agip Eni,45.79897,8.80209
38939,,,Pedetti Giulio Guido,Agip Eni,45.79402,8.83221
34427,,,Isella Daniele - Russo Francesco & C. S.N.C.,Retitalia,45.80406,8.83262
34223,,,Ro.Ca. S.N.C. di Stefano Rocca e Marco Cassani,,45.83035,8.83464
42382,,,Redi Giovanni,Esso,45.82368,8.81283
40688,,,Thm Società Cooperativa,Moro,45.821,8.83216
23299,,,Deki di Olmi Emanuela,Total Erg,45.79098,8.80577
29520,,,Zanotti Angelo S.N.C. di Zanotti Massimiliano & C.,Total Erg,45.8239,8.81324
29597,yes,yes,Proteus S.R.L.,Total Erg,45.79905,8.80153
17219,,,Diemme S.N.C. di Mosele & C.,Total Erg,45.8244,8.84064
30798,,,Servizi & Gestioni Italia S.R.L.,Q8,45.80432,8.84056
33180,,,Servizi & Gestioni Italia S.R.L.,Q8,45.82248,8.81773
24047,,,Servizi & Gestioni Italia S.R.L.,Q8,45.83373,8.82003
11919,,,Servizi & Gestioni Italia S.R.L.,Q8,45.82361,8.81415
17657,,,M.D. Auto S.N.C. di Meneghello Daniele & C.,Total Erg,45.77345,8.88295
8783,,,Colombo Oscar e C. S.N.C.,Api-Ip,45.74096,8.88141
6947,,,Viscardi S.N.C. di Castiglioni Giuseppina e C.,Q8,45.73066,8.90105
17147,,,Peruzzu Mario,Api-Ip,45.74584,8.90146
34065,yes,,Delmiro Rocco,Esso,45.7067,8.69747
25031,,,Gestioni Innovative Italia S.R.L.,Agip Eni,45.73637,8.67963
33708,,,G2a S.A.S. di Chinetti Gianpaolo & C.,,45.72205,8.69045
33837,,,Stop Garage S.N.C. di Baretta Lucia & C.,Tamoil,45.72673,8.71984
32830,,,Ip Services S.R.L.,Api-Ip,45.71214,8.6947
24702,,,Kerotris - Società a Responsabilità Limitata,Kerotris,45.98985,8.14269
13258,,,Cantiere Nautico Semprinia S.R.L.,Total Erg,45.92473,8.4881
38726,,,Galasso Adriano,Agip Eni,45.92711,8.47369
22089,,,Bellani Giorgio,Agip Eni,45.91097,8.50417
11413,,,Totalerg di Rocco Massimo,Total Erg,45.92533,8.46029
9540,,,Garage Alto Verbano S.A.S. di Passera Andrea Pietro & C.,Total Erg,46.05922,8.69898
22830,,,Rolando Bruno,Q8,46.13203,8.29419
41573,,,Teoldi Mirko,Api-Ip,46.21307,8.3211
32705,,,Maiorano Antonello,Api-Ip,46.21304,8.32111
36249,,,Giorgini Salvatore,Tamoil,46.20662,8.31911
39378,,,Ossola Top Car S.A.S. di Papa Gianluca & C.,Total Erg,46.10216,8.29665
41247,,,E2oil S.R.L.,Europam,46.12665,8.29357
18351,,,Servizi & Gestioni Italia S.R.L.,Q8,46.10764,8.29566
34306,,,Rossi Claudio,Agip Eni,46.10478,8.29718
28506,,,Gierre S.R.L.,Api-Ip,46.09878,8.29336
28613,,,Giampaolo Alessandro,Esso,46.11621,8.28471
39681,,,Papa Bruna Piera,,46.37569,8.42744
15364,,,Ferri Barbara,,45.86548,8.51349
23364,,,Primitivi Fausto,Esso,45.92785,8.43319
37840,,,Stoto Massimiliano,Total Erg,45.9263,8.43118
39155,,,Berno Gian Luca,Kerotris,45.96043,8.01529
8016,,,Allesina Carlo Mario,Tamoil,46.13036,8.48675
5115,yes,,Mazzonetto Maurizio,Api-Ip,45.94152,8.42916
24666,,,Ercole Roberto,Total Erg,45.96362,8.43878
22476,,,Del Boca Stefano,Agip Eni,45.86225,8.41192
36689,,,Primitivi Fausto,Esso,45.88614,8.40876
11929,,,Servizi & Gestioni Italia S.R.L.,Q8,45.89499,8.41221
6416,,,Servizi & Gestioni Italia S.R.L.,Q8,45.88338,8.40924
37258,,,3a. di Giordano Rosario,Agip Eni,45.89424,8.4121
42621,,,Top Fuel di Renna Simone,Agip Eni,45.89424,8.4121
40139,,,Lattuada Valentina,Total Erg,45.89074,8.41023
29307,,,Peretti Eugenia,Total Erg,45.8748,8.40234
41246,,,E2oil S.R.L.,Europam,45.96565,8.41803
11932,,,Servizi & Gestioni Italia S.R.L.,Q8,45.95966,8.42237
34384,,yes,Boma S.N.C. di Maioni Fabrizio e Boltrizzi Giovanna,Agip Eni,46.02349,8.2728
37845,,,Go S.R.L.,GO,45.97491,8.59098
35722,,,Covetta Massimo,,46.13376,8.4586
8739,,,Ramoni Ivana,Agip Eni,45.88932,8.52293
27807,,,Rossi Alessandro,Total Erg,45.8832,8.54309
11931,,,Servizi & Gestioni Italia S.R.L.,Q8,46.11291,8.30886
34190,,,Dis-car di Sarra Paolo & C. S.N.C.,DIS-CAR,46.19698,8.2688
28548,,,Vairoli Danilo,Tamoil,46.20669,8.24625
41961,,,Farello Sereno,Tamoil,46.20669,8.24613
9598,,,2000 S.A.S. di Pellizzeri Daniele & C.,Q8,45.93057,8.56908
41608,,,T.D.M. S.R.L.,Tamoil,45.94102,8.50667
40011,yes,,Calabrese Giovanna,Agip Eni,45.94129,8.48677
6378,,,Bettinelli Corrado e Melis Pinuccio - S.N.C,Agip Eni,45.92801,8.55572
9414,,,Pioggia Mauro,Q8,45.92743,8.56194
8575,,,Bilardello Paolo,Agip Eni,45.95048,8.54877
28899,,,Eredi Cozzi Luigi di Cozzi Emanuela e Massimo S.N.C.,Agip Eni,45.9377,8.57905
23366,,,Distributore Esso Verbania Pallanza di Moriggia Nicola,Esso,45.92758,8.56304
18376,,,Re.Gi.S.A.S. di Giordano Rosario e C.,,45.95458,8.53966
9394,,,Sacchi Ilaria,Tamoil,45.929,8.5517
36045,,,Morieri Luciano,Tamoil,45.94102,8.50663
19671,,,Rubinetto Stefano S.N.C. di Rubinetto Angelo,Total Erg,45.9459,8.49262
39000,,yes,Gestioni Europa - Società Per Azioni,Total Erg,45.93811,8.45676
7130,,,S.S.C. Società Sviluppo Commerciale S.R.L. in sigla S.S.C. S. R.L.,Tamoil,45.94231,8.56476
26373,yes,,A3grill S.R.L.,Repsol,46.06475,8.2768
22930,yes,,Guerriero Gabriella,,46.0844,8.27951
15818,,,Milani f.lli S.N.C. di Milani Cristina e C.,Tamoil,46.08124,8.27406
13455,,,Minacci Roberto,,46.05656,8.26108
4708,,,Nuova Sidap S.R.L.,Esso,46.06512,8.27617
11930,,,Servizi & Gestioni Italia S.R.L.,Q8,46.06175,8.26181
5630,yes,,Bida Rrapi,,45.37359,8.07876
39652,,,Iacocarburanti di Iacomino Luigi,Api-Ip,45.31204,8.12685
5606,yes,,Vallese Marco,Tamoil,45.3476,8.45412
11935,,,Servizi & Gestioni Italia S.R.L.,Q8,45.71376,8.28097
29780,,,Brixia Finanziaria S.R.L.,Retitalia,45.70695,8.28624
19929,,,Caprino Arturo,Agip Eni,45.71276,8.28312
41466,,,Peretti Roberto,Europam,45.72612,8.26648
6246,,,Re La Rocca Francesco,Total Erg,45.71061,8.29255
7455,,,Biella Claudio,Tamoil,45.70916,8.28262
39518,,,Autolavaggio di Maffe' Francesco,Total Erg,45.35078,8.39416
11938,,,Servizi & Gestioni Italia S.R.L.,Q8,45.44339,8.22917
37508,yes,,Centro Calor S.R.L.,,45.45153,8.22832
41680,,,Nuova Sidap S.R.L.,Api-Ip,45.28713,8.03407
39349,yes,,S.E. Petroli di De Bortoli Sara,Total Erg,45.29384,8.00167
33055,,,Barbonaglia Dario,Esso,45.19329,8.09299
6990,,,Impianto Agip di Bergantin Gessy,Agip Eni,45.1931,8.09566
6844,yes,yes,Gabriele Cosimo,Total Erg,45.19348,8.06898
19887,,,Repsol Italia S.p.A.,Repsol,45.25243,8.34463
41029,,,Europam S.p.A.,,45.60106,8.37075
11936,,,Servizi & Gestioni Italia S.R.L.,Q8,45.63412,8.37196
39893,,,Duo' Sabrina,Agip Eni,45.61466,8.36581
38140,yes,,Nicolo' Francesco,Retitalia,45.53048,8.39934
34038,,,Repsol Italia S.p.A.,Repsol,45.46879,8.38632
35693,,,Iacocarburanti di Iacomino Luigi,Api-Ip,45.55974,8.38047
28123,,,Area Servizio Ip di Bernuzzo Andrea,Api-Ip,45.27311,8.0792
31837,yes,,Lacade' S.R.L.,CONAD,45.27445,8.07579
40190,yes,,Dis-car di Sarra Paolo & C. S.N.C.,DIS-CAR,45.29069,8.0556
36497,,,Go S.R.L.,GO,45.24143,8.18049
11937,,,Servizi & Gestioni Italia S.R.L.,Q8,45.27771,8.07974
35690,yes,,Interliggi Gabriella,Agip Eni,45.32043,8.03148
9277,,,Vasino Maria Luisella,Agip Eni,45.27848,8.46362
3854,yes,,Eni Fuel S.p.A.,Agip Eni,45.28695,8.47209
38312,yes,,Sarni S.R.L.,Sarni Oil,45.28549,8.47069
4033,,,Donati Elisabetta,Cler Carburanti,45.75575,8.26696
27522,,,D.S.E. S.A.S. di Sola Maria Severina e C.,KEROPETROL,45.76531,8.26006
23383,,,Oldano Petroli S.R.L.,,45.84307,7.94188
12632,,,Bonino Aldo S.R.L.,Total Erg,45.23191,8.02082
41854,yes,,Ferrari Sara,Retitalia,45.34771,8.2564
17973,,,Avonda Andrea,Agip Eni,45.38698,8.13368
42344,yes,,Ametrano Raffaele,Total Erg,45.37415,8.15079
3512,,,Sarni S.R.L.,Q8,45.36809,8.14345
38474,yes,,New Fuel S.R.L.,Europam,45.37866,8.14688
36387,,,Arcobaleno S.N.C. di Daniele Copelli e C.,Agip Eni,45.36252,8.17144
10633,,,Cafarelli Mario Pio,Api-Ip,45.36943,8.16122
10726,,,Dogliani Michele,Tamoil,45.36805,8.16579
25216,,,Uffredi Chiara,,45.79277,8.1133
26850,,,Duemme Service S.N.C. di Delmastro Mussa Michela & C.,Esso,45.69736,8.28648
34256,yes,yes,Pansarasa Federico,Repsol,45.69235,8.29931
15487,,,Vasta Mario Giovanni,Agip Eni,45.68296,8.31194
3752,yes,,Marcuzzo Cristhian,Api-Ip,45.25234,8.44782
36551,,,De Lorenzo Jennifer,Agip Eni,45.20442,8.30068
30068,yes,,Brixia Finanziaria S.R.L.,Retitalia,45.18261,8.32152
11934,,,Servizi & Gestioni Italia S.R.L.,Q8,45.19819,8.29741
6412,,,Servizi & Gestioni Italia S.R.L.,Q8,45.19127,8.30478
26350,,,Copelli S.N.C. di Copelli Daniele,Europam,45.34472,8.16547
27299,,,Cottura Sergio,,45.72155,8.31925
5657,,,Trapella Alessandro,Tamoil,45.72306,8.32333
10585,yes,,M. & M. di Pattaroni Marco e Mirco S.N.C.,Agip Eni,45.81629,8.24587
5650,,,Bigliardi Marco,Q8,45.81295,8.25972
19765,,,Marazza Ezio,Q8,45.81002,8.26962
39940,,,Copetti Veronica,Agip Eni,45.30206,8.42011
39480,,,T.D.M. S.R.L.,Tamoil,45.31585,8.40931
