ref:mise,fuel:lpg,fuel:cng,operator,brand,lat,lon
6085,yes,,Aresu Alessandro S.N.C. di Aresu Alessandro & C.,,43.68027,10.37938
3563,yes,,Nuova Sidap S.R.L.,Esso,43.66784,10.35939
32447,yes,yes,Multiservice S.N.C. di Citi Massimiliano & C.,Agip Eni,43.68972,10.41644
31689,yes,,Cipolli Simone,Agip Eni,43.73675,10.38263
15051,yes,yes,Pisa Carburanti S.R.L.,,43.67539,10.43029
39082,yes,,Star Service S.R.L.,Economy,43.70703,10.43412
35564,yes,yes,Sirtam S.p.A.,Agip Eni,43.65418,10.36477
6560,yes,,Servizi & Gestioni Italia S.R.L.,Q8,43.68585,10.43211
35823,,yes,Sirtam S.p.A.,Tamoil,43.7324,10.39211
23615,yes,,Oil Service S.R.L.,Tamoil,43.68586,10.43164
36673,yes,,Valdera Gestioni S.R.L.,Agip Eni,43.63108,10.65858
13839,yes,,Becojl S.R.L.,Kerotris,43.61774,10.61668
22297,yes,,Quattropetroli S.p.A.,,43.62929,10.60341
18441,yes,,Mancini Andrea,Total Erg,43.62188,10.60562
41594,yes,yes,Ala Carburanti S.R.L.,Agip Eni,43.64759,10.60626
37669,yes,yes,Meini Bruno,,43.64582,10.62686
42692,yes,,Gatto Pietrina,,43.66777,10.60554
36674,yes,yes,Valdera Gestioni S.R.L.,Agip Eni,43.65215,10.61257
4969,,yes,Achilli S.N.C. di Achilli Alessandro & C.,Agip Eni,43.63436,10.58893
33622,yes,,Goldengas - Società Per Azioni,Agip Eni,43.65666,10.60212
31408,yes,,Ip Services S.R.L.,Api-Ip,43.61962,10.67316
31171,yes,,Ip Services S.R.L.,Api-Ip,43.63356,10.60328
37825,yes,yes,Gestioni Europa - Società Per Azioni,Total Erg,43.64174,10.61782
37824,yes,yes,Gestioni Europa - Società Per Azioni,Total Erg,43.64192,10.61676
40367,yes,yes,Casalini Moreno,Esso,43.64164,10.65034
32528,yes,yes,Star Service S.R.L.,Economy,43.74849,10.46166
15186,yes,,Gestione Impianti Il Quadrifoglio di Cinacchi Simone e C. S.N.C.,Win,43.7519,10.38726
15288,yes,,Nuti S.N.C. di Nuti Daniele & C.,Api-Ip,43.71468,10.44392
11158,yes,,Lepori S.N.C. di Lepori Roberto & C.,Agip Eni,43.70255,10.78593
13546,yes,yes,Metano Toscana S.R.L.,,43.69926,10.78817
32801,yes,,Pielle S.N.C. di Paolo Bertini & C.,Repsol,43.69157,10.88071
24209,yes,,Tiber Oil S.R.L.,Agip Eni,43.69608,10.84363
19201,yes,,Area Service La Straniera di Nannetti Silvia & C. S.A.S.,,43.68992,10.68836
38151,yes,,Bar Cerri di Vincenzo Papa,Agip Eni,43.69079,10.7082
35257,yes,yes,Cantini Edy S.R.L.S.,Tamoil,43.54701,10.69826
40253,yes,,G&g di Morini Giovanna & C. S.N.C.,Tamoil,43.78728,10.32335
3739,yes,,S.A.V. S.A.S. di Vanni V. & C.,Total Erg,43.7937,10.3559
6888,yes,yes,Ellesse di Lenzi Silvio & C. S.A.S.,,43.70381,10.60246
34336,yes,,San Carlo S.R.L.,Tamoil,43.70227,10.59703
29748,yes,,Ip Services S.R.L.,Api-Ip,43.68483,10.54811
24870,yes,,Querenghi Antonio,Agip Eni,46.05198,12.60244
17515,yes,,Porricelli Emilio,Tamoil,45.86581,12.73357
13195,yes,,Bertolo S.A.S. di Bertolo Nello & C.,Api-Ip,45.88807,12.55366
32589,yes,,Duino Nord S.A.S di Sacilotto Laura & C.,Kerotris,45.94083,12.56055
17950,yes,,Prealpi S.R.L.,,45.92642,12.55239
6023,yes,,Fiorenergy S.R.L.,Tamoil,45.8611,12.76856
39463,yes,,Tumiotto Francesco & C. S.N.C.,Socogas,45.96163,12.70481
26319,yes,,Eugas S.R.L.,Eugas,46.27002,12.34484
32942,yes,,Denizi Ali,Agip Eni,45.92035,12.77422
34196,yes,,S.A. S.N.C. di Montico Sandro & C.,Agip Eni,45.92597,12.70759
28424,yes,,Del Col S.R.L.,Esso,45.89913,12.73305
14504,yes,,Menegoz Alessandro,Agip Eni,46.01651,12.51423
26173,yes,,S.G.S. S.R.L.,CONAD,45.97297,12.61362
33385,yes,,Duino Nord S.A.S di Sacilotto Laura & C.,Kerotris,45.94237,12.56207
27689,yes,,A.F.B. Petroli S.R.L.,AF Petroli,45.9518,12.69817
21544,yes,,Val.Gre.Ca. S.R.L.,,45.95046,12.6955
21065,yes,,Hoxha Bledar,Agip Eni,45.92226,12.63774
36519,yes,,Cki.Ara S.N.C. di Mazzon Maurizio,Agip Eni,45.99679,12.63149
18569,,yes,Medunagas - S.R.L.,,45.97419,12.62974
7261,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.96429,12.6729
13109,yes,,Bertolo Mauro & C. S.N.C.,Agip Eni,45.89917,12.57675
25039,yes,,F.Lli Rosolen Giorgio e Primo Società in Nome Collettivo,Total Erg,45.87088,12.56346
5036,yes,,Termoveneta S.R.L.,Termoveneta srl,45.99106,12.61644
36300,,yes,Cima Servizi S.R.L.,Energyca,45.94396,12.46259
42082,yes,,Feleqi-gas S.R.L.,Total Erg,45.96832,12.54343
29375,yes,,Querenghi S.N.C. di Querenghi Antonio & Federico,Total Erg,46.01859,12.65121
7262,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.93131,12.87163
21140,yes,,Falconi Annalisa,Total Erg,45.89764,12.82283
10355,yes,,Powerservice S.N.C. Area di Servizi Carburanti di Marzio Daniel & Tambosso Stefano,Agip Eni,46.10919,12.8886
39070,,yes,Matcu Diana,Repsol,46.09894,12.854
19082,yes,,Zanet Marietto & C. S.N.C.,Total Erg,46.1324,12.86879
39713,yes,,Colledan Carlo e Soci S.N.C.,Total Erg,45.99039,12.86601
5847,yes,,Totalerg S.p.A.,Total Erg,45.99033,12.86604
9985,,yes,Forte Maurizio e Bozzetto Raul S.N.C.,Esso,45.95299,12.79482
4490,yes,,Noaloil S.p.A.,Noaloil,45.94959,12.75275
34562,yes,,S.I.A. Engineering Construction S.R.L.,Sia fuel,45.95581,12.81435
33381,yes,,Ricci e Faltoni S.N.C. di Ricci Marco e Faltoni Delio,Agip Eni,43.91937,11.03654
37960,yes,,Ala Carburanti S.R.L.,Esso,43.88679,11.02914
6917,yes,,Pe-co di Pescioni Alessio & C. S.N.C.,,43.89912,11.08444
6960,,yes,2m Gas di Biagiotti Maura & C. S.A.S.,,43.90166,11.08864
29189,yes,,Signo S.R.L.,CONAD,43.89783,11.07115
34290,yes,,Fusi Marco,Agip Eni,43.84204,11.10292
8566,,yes,Oil e Gas di Nuzzo Giovanni,Agip Eni,43.8559,11.12281
14682,yes,yes,Drive Service S.R.L.,Tamoil,43.89445,11.03051
14687,yes,,Drive Service S.R.L.,Tamoil,43.89451,11.02958
39059,yes,,Gestioni Europa - Società Per Azioni,Total Erg,43.83076,11.06361
41534,,yes,G.S.Service S.R.L.,Economy,43.87702,11.06585
32788,yes,,Oil Service S.R.L.,Tamoil,43.8863,11.02865
6581,yes,,Servizi & Gestioni Italia S.R.L.,Q8,43.85847,11.10996
42230,yes,,Mazzoni Stefano & C. S.A.S.,Total Erg,43.87565,11.06244
21507,yes,,"C.G.S. S.N.C. di Ammannati Claudio, Ammannati Gabriele e Vannucci Stefano",Total Erg,43.86104,11.12018
35094,,yes,Contini Petroli S.R.L.,,44.47147,9.73478
24805,yes,,N.G.S. S.N.C. di Necchi Ghiri Fabrizio e C.,Socogas,44.47839,9.74745
39679,yes,,Roncallo Carburanti di Roncallo Massimo,Agip Eni,44.56385,9.93906
5102,yes,,Testa Ennio,Agip Eni,44.97117,10.03531
32045,yes,,Antozzi Gianni S.N.C.,Repsol,44.97273,10.04398
5603,yes,yes,Stazione di Servizio di Zucchelli Marco & C. Società in Accomand Ita Semplice O in Forma Abbreviata: Stazione di Servizio di Zucchelli Marco & C. S.A.S.,,44.7577,10.2284
33852,yes,yes,Mb di Bacchini Paolo,Agip Eni,44.73746,10.2386
5113,yes,,M.D.F. S.N.C. di Michelina Leone e Franco Strini e C.,Q8,44.75824,10.23708
17013,yes,,Pavlov Evgeny,Q8,44.91891,10.36943
17265,yes,,Gatti Claudio,Agip Eni,44.87642,10.08366
42543,yes,,Socogas - Società Per Azioni,Agip Eni,44.87643,10.08367
22120,yes,,Oil Fidenza di Ieva Emanuele & C. Società in Nome Collettivo,Esso,44.86925,10.05036
35359,,yes,Mangia Donatella e Patrizia S.N.C.,,44.87066,10.07525
29884,yes,yes,Metano Fidenza S.R.L.,Api-Ip,44.85982,10.07749
4840,yes,,Fidenza Oil Società in Nome Collettivo di Daniele Manini & C.,Q8,44.85732,10.09202
4203,yes,,Calzetti Cristian,Agip Eni,44.88537,10.16356
35636,yes,,Distributore Erg di Oppici Stefano,Total Erg,44.67838,10.09216
4775,,yes,Emilgas S.R.L.,,44.69564,10.11017
37147,yes,,Energy Service S.R.L. Semplificata,Api-Ip,44.63131,10.27206
37025,,yes,Langhirano Gas S.R.L.,,44.6211,10.27016
8813,yes,,Carta Francesco,,44.64914,10.30703
3562,yes,,Nuova Sidap S.R.L.,Esso,44.74421,10.16357
37044,yes,,Medesano Petroli S.R.L.,Agip Eni,44.74419,10.16183
36413,,yes,"Baraldo S.N.C. di Baraldo Tiziana, Dellapina Mattia & C. S.N.C.",Agip Eni,44.80425,10.1773
27115,yes,yes,Sulis Monica,,44.84035,10.15385
38526,yes,yes,C.M.C. Colonnina Metano Crocetta S.R.L.,,44.77955,10.39139
4990,,yes,Virginio Alberti S.N.C. di Milena Alberti e C.,Agip Eni,44.7934,10.31371
33689,yes,,Mattiazzi Luca,,44.77437,10.41072
38064,yes,,King Of Fuel S.N.C. di Usman Afzal e C.,Agip Eni,44.81464,10.3132
33690,yes,yes,Mattiazzi Luca,Esso,44.84958,10.3411
29469,yes,,"Rome S.N.C. di Ali A., Iqbal N. e Rome I.",Esso,44.78464,10.29305
4539,yes,,I Girasoli di Calersi Pietro e C. S.N.C.,Energy Rete,44.87499,10.34935
31676,yes,,Vecar S.R.L.,Api-Ip,44.83546,10.33644
16720,yes,yes,Anna Ferrua Società in Accomandita Semplice di Anna Ferrua e C.,,44.81231,10.35887
25359,yes,,Anna Ferrua Società in Accomandita Semplice di Anna Ferrua e C.,,44.86652,10.31467
10774,yes,,Mancini Cristian,Q8,44.85027,10.25979
4009,,yes,Bimava S.R.L.,Agip Eni,44.72978,10.38064
4551,,yes,Metano Amico di Pettenati Roberto,,44.80974,10.28613
37989,yes,,Oasi Del Carburante di Pavanati Valerio,Total Erg,44.79857,10.28228
17249,yes,,"Riccardi Lino, Sergio e C. - S.N.C.",,44.78778,10.30069
17245,yes,,"Riccardi Lino, Sergio e C. - S.N.C.",,44.81011,10.28668
27437,yes,yes,Reverberi Simone,,44.81912,10.24036
3906,yes,yes,Ge.A.N. S.N.C.,Agip Eni,44.8274,10.379
3618,yes,yes,Anna Ferrua S.A.S.,Agip Eni,44.82595,10.37959
34229,yes,yes,Boschi Pietro & C. - Società a Responsabilità Limitata,,44.84489,10.35968
15475,yes,,Orsi Saturnino,Esso,44.75758,10.35648
12954,yes,,Maurici Francesco,Api-Ip,44.79862,10.28147
25626,,yes,Carburex S.R.L.,Api-Ip,44.79862,10.28146
24061,yes,,Cozzi Mauro,Total Erg,44.7838,10.38437
36521,yes,yes,Fraore Service Società in Nome Collettivo di Bombana Luca Albino in Breve Enunciabile Anche Come Fraore Service S.N.C. di Bombana Luca Albino,,44.81912,10.24035
19322,yes,,Balia Ignazio,Total Erg,45.13132,10.19286
41245,yes,,Coro S.R.L.,Total Erg,44.9886,10.20726
33257,yes,,Sa.Bu. S.N.C. di Saccardi F. e Bussandri D.,,44.82118,10.00293
32503,yes,yes,Ieva Vincenzo,,44.81563,9.98765
23017,yes,yes,Metanoil Società in Nome Collettivo di Tambassi Alide e C.O in F Orma Abbreviata Metanoil S.N.C. di Tambassi Alide e C.,,44.91483,10.2603
22789,yes,,Rete Nord Petroli S.R.L.,Tamoil,44.89382,10.25749
20734,yes,yes,Ieva Vincenzo,Agip Eni,44.89527,10.34976
6071,,yes,"Barazzoni Angelo, Ferrari Romano e C. S.N.C.",,44.64367,10.38366
15843,,yes,Valmetano S.R.L.,,43.86068,10.7417
14658,yes,yes,G.S.Service S.R.L.,Agip Eni,43.83386,10.72
32708,yes,,Star Service S.R.L.,Tamoil,43.80404,10.8479
23293,,yes,Sirtam S.R.L.,Tamoil,43.85984,10.80173
32370,,yes,Star Service S.R.L.,Tamoil,43.91765,11.01241
4208,yes,,Joe & Leo S.N.C. di Cammareri Giovanni e Leonardo,,43.86238,10.76899
5592,yes,yes,F.Lli Ruotolo S.N.C. di Ruotolo Carmine e Giuseppe,,43.88883,10.81447
30460,yes,,Ala Carburanti S.R.L.,Esso,43.91858,10.88649
4634,,yes,F.Lli Bartolomei di Bartolomei & C. S.N.C.,,43.94461,10.8866
40295,,yes,4 Gas Società a Responsabilità Limitata Semplificata,,43.9446,10.88655
5285,yes,yes,Beyfin S.p.A.,,43.94996,10.897
26055,,yes,G.S.Service S.R.L.,Agip Eni,43.93134,10.9393
14651,,yes,G.S.Service S.R.L.,Tamoil,43.93373,10.89644
14647,yes,,G.S.Service S.R.L.,Tamoil,43.94385,10.92264
38122,yes,,Gestioni Europa - Società Per Azioni,Total Erg,43.94779,10.89564
11440,yes,,Sommariva Ii di Sommariva Antonio & C. S.A.S.,Esso,43.90296,10.92067
37752,yes,,Tamoil Le Panche di Nannini Andrea,Tamoil,44.03212,10.87451
4962,yes,,Uggiosi Andrea,Total Erg,43.90922,10.94043
35708,yes,,Ala Carburanti S.R.L.,Agip Eni,43.86275,11.00502
34443,,yes,Ala Carburanti S.R.L.,Total Erg,43.86578,11.00699
32597,yes,,Sirtam S.p.A.,Tamoil,44.09676,10.99413
27068,yes,,Sirtam S.R.L.,Tamoil,44.0563,10.77149
29788,yes,,Dg Service S.R.L.,Api-Ip,43.89123,10.82557
36853,yes,,M.B di Breschi Massimo,Total Erg,43.90813,10.84408
34590,yes,,Fabiani Luca,Total Erg,43.62724,12.68106
30431,yes,,Barzotti Primo & C. S.N.C.,Api-Ip,43.55926,12.41356
30163,,yes,Ubaldi Monica,,43.57552,12.44377
34559,yes,yes,Trufelli Patrizia,Catria Energy,43.57898,12.66955
24958,,yes,Metano Station di Lelli Eugenio,,43.60854,12.67369
31395,,yes,Tarducci Paolo & C. S.N.C.,Agip Eni,43.55455,12.65211
22572,yes,,Seraf S.A.S. di Ducci Sergio & C.,Esso,43.59745,12.67587
33547,yes,,Perioli e Fiorucci & C. S.N.C.,Esso,43.45357,12.6313
5339,yes,,"Stazione di Servizio Api S.N.C. di Zambelli Davide Gino, Vagnini Mirko e Cavallini Fabrizio",Api-Ip,43.80151,13.01093
39121,yes,,Lotito Michele,DIS-CAR,43.82371,13.0539
4354,,yes,Distributore di Carburante di Ridolfi Massimo,,43.79372,12.95045
30514,,yes,Distributore di Carburante di Vitali Stefano,,43.83417,13.03872
36979,yes,,Donofrio Gerardo e Giuseppe e C. S.A.S.,Agip Eni,43.80867,13.0791
39593,yes,,Forini S.p.A.,Api-Ip,43.8217,13.00898
13645,yes,yes,Acema S.p.A.,OIL ONE,43.79429,13.00404
38098,yes,yes,Savelli Maurizio e Massimo & C. - S.N.C.,Agip Eni,43.7841,13.11383
38096,,yes,Savelli Maurizio e Massimo & C. - S.N.C.,,43.7841,13.11383
30556,yes,,Toccacieli Paolo,,43.87498,12.97052
5336,yes,,"Stazione di Servizio Api S.N.C. di Zambelli Davide Gino, Vagnini Mirko e Cavallini Fabrizio",Api-Ip,43.77509,12.97446
8486,yes,,Gabbianelli Tomas,Esso,43.80663,12.9856
13644,yes,,Acema S.p.A.,Api-Ip,43.69079,12.65403
24957,,yes,Metano Station di Lelli Eugenio,,43.69707,12.65454
37690,yes,,Mengacci Antonella & C. S.N.C. di Mengacci Antonella,Agip Eni,43.68249,12.80659
23785,yes,,Ip Services S.R.L.,Api-Ip,43.69221,12.81747
34390,yes,,Dini Ligi Duranti Stefano S.N.C.,Agip Eni,43.68718,12.83982
33756,,yes,Metano Senigallia S.R.L.,Agip Eni,43.68835,12.83017
7838,yes,yes,Agip di Prioli Eraldo e C. - S.A.S.,Agip Eni,43.95371,12.75046
5112,yes,,Boccalini Agostino,,43.95208,12.77772
3992,yes,,Pietr.Oil S.A.S. di Pietralunga Pietro e C.,Api-Ip,43.75565,13.1456
3649,yes,,Pietr.Oil S.A.S.,Api-Ip,43.7548,13.1449
20917,yes,,F.Lli Santini di Santini Mattia & C. S.A.S.,Api-Ip,43.7912,12.63534
8631,yes,,Francesconi Gabriele,Esso,43.83402,12.85578
5157,yes,yes,Principi Piergiorgio,Catria Energy,43.535,12.83181
16994,yes,,Piersanti Francesco,Agip Eni,43.86645,12.82843
3892,yes,,Foglia Ovest di Cionna,Api-Ip,43.8939,12.8796
40957,,yes,Ferrgas S.R.L.,,43.87955,12.85192
39578,yes,,Acema S.p.A.,OIL ONE,43.89326,12.89037
24944,yes,,Acema S.p.A.,OIL ONE,43.89106,12.88962
35396,yes,,Intercar Service di Berroni Roberto & Fratelli - S.N.C.,OIL ONE,43.89282,12.88964
25069,yes,,Ip Services S.R.L.,Api-Ip,43.90008,12.84197
34747,yes,yes,Road Drink Cafe' S.A.S. di Fedeli Alessandro & C.,,43.89004,12.83245
21692,yes,,Stazione di Servizio Albertini S.R.L.,,43.84507,12.88711
31620,yes,,Gulini Elena,Total Erg,43.92217,12.85685
27346,yes,,Servizi & Gestioni Italia S.R.L.,Q8,43.88947,12.87157
13365,yes,,Salucci Lorena,,43.80324,12.36622
21409,yes,,Biagiarelli Giacomo,Api-Ip,43.71222,12.98639
18372,yes,yes,Turchi Simone,Agip Eni,43.63827,12.97548
40415,yes,,Ferretti Doriano,Api-Ip,43.5915,12.89721
36080,,yes,Goldengas - Società Per Azioni,,43.59434,12.91324
42710,yes,yes,Metano Toscana S.R.L.,,43.67466,12.45621
39783,yes,,F.Lli Montagna di Montagna Massimo e Montagna Andrea S.N.C.,Agip Eni,43.79332,12.49274
28805,yes,,Battisti Simone,,43.84934,12.72802
39258,yes,,De Santi Fabrizio,Agip Eni,43.65915,12.53781
5385,yes,yes,Gasparini Luciano,,43.69071,12.70875
42668,yes,,Gallo Service S.N.C. di Serafini Cesare & Sanchini Stefania,Total Erg,43.77012,12.6729
13646,yes,,Acema S.p.A.,Api-Ip,43.85513,12.7825
15498,,yes,Metanauto S.R.L.,Agip Eni,43.83472,12.74814
24819,yes,,La Vida S.N.C. di Curatella Vincenzo & Virgillo Daniele,Total Erg,45.11887,9.23337
38129,yes,,Castoldi Valerio,,45.25351,9.03875
39840,yes,,Maggi Luigi,Esso,45.05724,9.13578
39324,,yes,Bar Trattoria Le Botti S.N.C. di Linda Folino e Paolo Martini,Q8,45.08425,9.11463
38946,yes,yes,Rga S.R.L.,Q8,45.08738,9.25775
22417,yes,yes,Sirtam S.R.L.,Agip Eni,45.02524,8.91386
7279,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.36288,8.80028
8452,yes,,Maggi Luigi,Repsol,45.03144,9.13029
36164,yes,,Stazione di Servizio Total di De Cosmo Gianbattista,Total Erg,45.12104,9.11565
5087,yes,,Palma Giovanni,Q8,45.19823,8.76811
19033,yes,,Odelli Lucia,Api-Ip,45.2955,8.74594
3558,yes,,Nuova Sidap S.R.L.,Esso,45.14882,8.99252
29714,yes,yes,Acistar Nove S.R.L.,Q8,45.14732,8.99014
35729,,yes,Gestioni Europa - Società Per Azioni,Total Erg,45.16508,9.01722
9885,yes,,Campagna Mario,Api-Ip,45.16301,9.02579
19876,yes,,Ansaldi Fabio,Q8,45.16728,8.99787
6853,yes,,Cerutti S.N.C. di Cerutti Silvio & Rosangela,Total Erg,45.19208,9.38772
5964,,yes,Gestioni Europa S.p.A.,Total Erg,45.31511,9.26774
31523,yes,,Vega Carburanti S.p.A.,Vega,45.32509,9.25653
15098,yes,,La Rosa dei Venti di Guarnaschelli Roberto,Total Erg,45.03807,9.08343
34799,,yes,Fast&furious S.R.L.,,45.16152,9.45002
37790,yes,,Brixia Finanziaria S.R.L.,Esso,45.274,8.77788
29254,yes,yes,Dam S.A.S. Carburanti di Cutrona G. e C.,,45.26388,8.76095
21779,,yes,Metano Per Auto C.M.G. S.R.L.,,45.24458,8.731
40804,yes,yes,Hercules S.N.C. di Cristescu P. & Pervulescu L.,,45.2085,9.14672
8491,yes,,Egaf di Calcaterra Anna Maria e C. S.A.S.,Api-Ip,45.18632,9.20865
9845,yes,,M.C.S. Società a Responsabilità Limitata O in Forma Abbreviata M.C.S. S.R.L.,Repsol,45.17484,9.14646
14699,yes,yes,Metano Pavia di Guastoni Alessandro e C. S.N.C.,,45.17233,9.14508
17271,yes,yes,Ricchini e Masala S.N.C.,Total Erg,45.21921,9.17748
31522,yes,,Vega Carburanti S.p.A.,Vega,45.20095,9.19437
10041,yes,,Centro Calor S.R.L.,,44.95514,9.0104
27414,yes,,G.V. Carburanti S.N.C. di Giangrassi R. e Viola D.,Tamoil,44.92493,9.02595
31040,yes,,Esso di Fogarolo Flavio,Esso,45.16276,9.13444
34181,yes,,Ara S.R.L.,Q8,45.15776,9.12883
38440,yes,,Tronci Nicola,Retitalia,45.15794,9.08756
31524,,yes,Vega Carburanti S.p.A.,Vega,45.15059,9.12021
7932,yes,,Ta S.N.C. di Albini Claudia - Tarini Chiara e C.,Agip Eni,45.10191,8.90005
4593,,yes,Af Petrol S.R.L.,,45.15929,9.4231
9302,yes,,Rizzi Pierluigi,Tamoil,45.15989,9.39847
14693,yes,,Servizio Sicuro S.N.C. di Samarati Stefano e Scaglioni Giancarlo,Agip Eni,45.31372,9.20632
16580,yes,,Maverna Claudio,Total Erg,45.32501,9.20641
13091,yes,,Carburanti Olii Lubrificanti Bronese S.R.L.,Tamoil,45.11622,9.35186
10565,yes,,F.Lli Cassi di Cassi Maurizio Antonio e Cassi Gabriele Marco S.N.C.,Q8,45.0603,9.30313
3935,yes,,Stazione Agip di Pietralunga P. & F. S.N.C.,Agip Eni,45.08366,9.31557
3763,yes,,Stradella S.R.L.,Api-Ip,45.08285,9.31846
31519,yes,,Vega Carburanti S.p.A.,Vega,45.07307,9.31432
14096,yes,,Di Palma Carlo,Tamoil,45.30655,8.87443
29385,yes,,Autogas Viola Niccolo',Retitalia,44.99819,9.04131
27924,yes,,Moro Paolo,,45.00065,9.06943
33640,,yes,Pit Stop S.N.C. di Bardone Danilo & C.,Total Erg,44.98253,8.98039
21334,,yes,Patto di Sviluppo S.R.L.,,40.88106,15.6886
17137,yes,,Petrol.Bo S.R.L.,Ies,40.71604,15.74909
32890,yes,,Petrol Maman S.A.S. di Santarsiero Giuseppe & C.,Total Erg,40.78822,15.76109
21457,yes,,Distribuzione Carburanti Losasso di Losasso Vito e Figlia S.A.S.,Q8,40.69347,15.55573
8945,yes,,D&b di Dinoia Laura Tiziana,Q8,40.95631,15.68192
10246,yes,,Md2 Carburanti di Muro Domenico,Ies,40.51416,15.63319
40611,yes,,Opera Fuel S.R.L.,,40.44326,15.60322
34972,yes,,Fabiano Energia S.R.L.,Q8,40.46096,15.58615
26181,yes,,Macchia Carburanti di Macchia Pasquale & C. - S.N.C.,,40.82985,15.70022
41787,yes,,Fimparma S.R.L.,Esso,40.81855,15.74271
33040,yes,,Iannibelli Nunzio Pasquale,Agip Eni,40.08281,16.19204
6043,yes,,Gema S.N.C. di Germano Rosario Vincenzo e Marziale Maria,Total Erg,40.07161,16.05066
6333,yes,,Suanno 89 S.R.L.,CONAD,40.01458,15.90127
39379,yes,,Penta Petroli S.R.L.,,41.01776,15.81576
4830,,yes,Metanauto Lavello di Bisceglia Giuseppe e C. Società in Nome Collettivo,Agip Eni,41.03741,15.77323
23684,yes,,C F Gestioni - S.R.L.,,39.9436,15.76848
22131,yes,yes,G.M.C. S.N.C. di Berardone Prospero Giuseppe & C.,Agip Eni,40.36469,15.78176
31554,yes,,G. G. Petroli S.R.L.,Ies,40.34472,15.82988
4216,yes,,C.L.R.T. di Rosa V. & C. S.A.S.,Esso,40.99433,15.6423
23810,yes,,Festino Vito,Agip Eni,41.00765,15.62837
22967,yes,,Servizi & Gestioni Italia S.R.L.,Q8,41.06403,15.71071
32716,yes,,Service Area Montanarella S.R.L.,,41.07966,15.6868
32477,yes,,Agri Car S.R.L.,,40.73014,15.50225
30040,yes,,Cn Petroli - S.R.L.,Api-Ip,40.76254,16.06286
33979,yes,,Energia Lucana S.R.L.,,40.63687,15.62332
5301,,yes,Metanauto Lucana S.R.L.,,40.61495,15.68633
5428,,yes,Eni Fuel S.p.A.,Agip Eni,40.6437,15.83076
31047,yes,,Fuels Services S.R.L.,Agip Eni,40.62272,15.79671
39029,yes,,Sergio Petroli S.R.L.,,40.65275,15.86973
40833,yes,,Elle2bi di Barbato Salvatore & C. S.N.C.,Total Erg,40.69008,15.84106
6148,yes,,Metallo Canio,Api-Ip,40.89029,15.48452
32825,yes,,Chieppa Aldo Gerardo,,40.90441,15.68946
22713,yes,,Delta Carburanti di Palmieri Anna,Agip Eni,40.1031,15.74367
38435,yes,,Toma Vito Domenico S.R.L.,Toma Petroli,40.26219,16.24954
32623,yes,,M.G. di Marino Gennaro,Esso,40.13944,16.3107
27136,,yes,Gatta Giovanna,Total Erg,40.60322,15.69565
27158,yes,,Immobiliare e Servizi S.A.S. di Sapienza Donata & C.,Q8,40.5935,15.6865
41166,yes,,Vaglio S.R.L.,Esso,40.6555,15.8843
28841,yes,,Penta Petroli S.R.L.,Esso,41.00483,15.85135
10871,yes,,Cattani Alex,,44.50691,12.02587
4586,yes,,Robgas Commerciale S.R.L.,,44.49886,12.0544
42604,yes,,Ali' Asif,Esso,44.41682,11.95022
17813,,yes,Metano Rossetta di Tarroni Gianluca & Frollo Alessandro S.N.C.,Agip Eni,44.49082,12.04117
30542,yes,,Bo.Bo. di Andrea Bonavita,Esso,44.41691,11.95021
40154,yes,,Fuel Point S.R.L.,,44.39043,11.82237
4838,yes,yes,Capri Società Cooperativa a Responsabilità Limitata in sigla Coop. Capri,Repsol,44.3122,11.82019
9738,yes,yes,Cfc Oil S.R.L.,,44.33026,11.77359
29866,yes,yes,Casalboni Luca,,44.29343,12.30615
5588,yes,,Cecchini Maurizio,Total Erg,44.25561,12.33992
9558,yes,,Macori Alessandro,Total Erg,44.22114,12.37303
15457,yes,,Gentile Riccardo,Esso,44.25618,12.29459
40264,yes,,Malp S.A.S. di Baldisserri Davide & C.,Esso,44.22767,12.35123
30841,yes,,Malp S.A.S. di Baldisserri Davide & C.,Esso,44.23497,12.35977
40005,yes,,Area 3.0 di Spinelli Rocco,Agip Eni,44.29777,11.85434
4193,yes,,Supermercato La Filanda di Conti Giancarlo e C. S.N.C.,CONAD,44.29828,11.88391
35938,yes,,Carburanti 3.0 S.R.L.,Enercoop,44.32624,11.90378
34648,yes,,Cani Patrizia,Agip Eni,44.31822,11.9026
42264,yes,,Zoccali Carmela,Agip Eni,44.27411,11.9117
39807,yes,,Brixia Finanziaria S.R.L.,Esso,44.32894,11.91052
30524,yes,yes,Fa.Gas. Soc.A R.L.,Agip Eni,44.29524,11.85951
13642,,yes,Metano Faenza S.A.S. di Baralli Giorgio & C.,,44.30378,11.89407
5200,,yes,"Metanboys S.N.C. di Ravagli Paolo, Lolli Ceroni Giuliano e Marco",,44.29618,11.85849
29185,yes,yes,Taglioni Gian Luca e C. S.N.C.,,44.36526,11.93651
36357,yes,,Unione Gas Auto S.p.A.,,44.27616,11.90766
10884,yes,,Algas di Zanzi Giambattista & C. S.A.S.,Agip Eni,44.42589,11.89742
42485,yes,yes,Ch4 Service di Oriani Ermenegildo,Esso,44.41947,11.93572
